SampleID,Raw_SampleID,Raw_bam,Spike_in_label,Sample_type,Spike_in_ratio,Replicate,Spike_in_name,Spike_in_resource,Bam_file,Bam_file_tumor,ichorCNA
K0CAAA80_spike_in__005_from_ZNL15S_label_Lung_replicate_0,K0CAAA80,/mnt/GS_NAS05/ECDTM_repo/R4329/align/34-K0CAAA80T_M562-M762.deduplicated.bam,Lung,cfDNA,5.0,0,ZNL15S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZNL15S/ZNL15S/ZNL15S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__005_from_ZNL15S_label_Lung_replicate_0.sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__005_from_ZNL15S_label_Lung_replicate_0.tumor.bam,0.09585
K0CAAA80_spike_in__001_from_ZNL15S_label_Lung_replicate_2,K0CAAA80,/mnt/GS_NAS05/ECDTM_repo/R4329/align/34-K0CAAA80T_M562-M762.deduplicated.bam,Lung,cfDNA,1.0,2,ZNL15S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZNL15S/ZNL15S/ZNL15S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__001_from_ZNL15S_label_Lung_replicate_2.sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__001_from_ZNL15S_label_Lung_replicate_2.tumor.bam,0.09729
K0CAAA80_spike_in__001_from_ZNL08S_label_Lung_replicate_0,K0CAAA80,/mnt/GS_NAS05/ECDTM_repo/R4329/align/34-K0CAAA80T_M562-M762.deduplicated.bam,Lung,cfDNA,1.0,0,ZNL08S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZNL08S/ZNL08S/ZNL08S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__001_from_ZNL08S_label_Lung_replicate_0.sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__001_from_ZNL08S_label_Lung_replicate_0.tumor.bam,0.09732
K0CAAA80_spike_in__005_from_ZNL08S_label_Lung_replicate_2,K0CAAA80,/mnt/GS_NAS05/ECDTM_repo/R4329/align/34-K0CAAA80T_M562-M762.deduplicated.bam,Lung,cfDNA,5.0,2,ZNL08S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZNL08S/ZNL08S/ZNL08S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__005_from_ZNL08S_label_Lung_replicate_2.sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__005_from_ZNL08S_label_Lung_replicate_2.tumor.bam,0.09776
K0CAAA80_spike_in__0001_from_ZNL07S_label_Lung_replicate_0,K0CAAA80,/mnt/GS_NAS05/ECDTM_repo/R4329/align/34-K0CAAA80T_M562-M762.deduplicated.bam,Lung,cfDNA,0.1,0,ZNL07S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZNL07S/ZNL07S/ZNL07S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__0001_from_ZNL07S_label_Lung_replicate_0.sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__0001_from_ZNL07S_label_Lung_replicate_0.tumor.bam,0.09713
K0CAAA80_spike_in__0005_from_ZNL07S_label_Lung_replicate_2,K0CAAA80,/mnt/GS_NAS05/ECDTM_repo/R4329/align/34-K0CAAA80T_M562-M762.deduplicated.bam,Lung,cfDNA,0.5,2,ZNL07S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZNL07S/ZNL07S/ZNL07S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__0005_from_ZNL07S_label_Lung_replicate_2.sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__0005_from_ZNL07S_label_Lung_replicate_2.tumor.bam,0.09704
K0CAAA80_spike_in__0001_from_ZNL07S_label_Lung_replicate_1,K0CAAA80,/mnt/GS_NAS05/ECDTM_repo/R4329/align/34-K0CAAA80T_M562-M762.deduplicated.bam,Lung,cfDNA,0.1,1,ZNL07S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZNL07S/ZNL07S/ZNL07S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__0001_from_ZNL07S_label_Lung_replicate_1.sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__0001_from_ZNL07S_label_Lung_replicate_1.tumor.bam,0.09715
K0CAAA80_spike_in__0005_from_ZNL07S_label_Lung_replicate_0,K0CAAA80,/mnt/GS_NAS05/ECDTM_repo/R4329/align/34-K0CAAA80T_M562-M762.deduplicated.bam,Lung,cfDNA,0.5,0,ZNL07S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZNL07S/ZNL07S/ZNL07S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__0005_from_ZNL07S_label_Lung_replicate_0.sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__0005_from_ZNL07S_label_Lung_replicate_0.tumor.bam,0.09711
K0CAAA80_spike_in__0001_from_ZNL07S_label_Lung_replicate_2,K0CAAA80,/mnt/GS_NAS05/ECDTM_repo/R4329/align/34-K0CAAA80T_M562-M762.deduplicated.bam,Lung,cfDNA,0.1,2,ZNL07S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZNL07S/ZNL07S/ZNL07S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__0001_from_ZNL07S_label_Lung_replicate_2.sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__0001_from_ZNL07S_label_Lung_replicate_2.tumor.bam,0.09716
K0CAAA80_spike_in__0005_from_ZNL07S_label_Lung_replicate_1,K0CAAA80,/mnt/GS_NAS05/ECDTM_repo/R4329/align/34-K0CAAA80T_M562-M762.deduplicated.bam,Lung,cfDNA,0.5,1,ZNL07S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZNL07S/ZNL07S/ZNL07S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__0005_from_ZNL07S_label_Lung_replicate_1.sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__0005_from_ZNL07S_label_Lung_replicate_1.tumor.bam,0.09669
K0CAAA80_spike_in__0001_from_ZNL08S_label_Lung_replicate_1,K0CAAA80,/mnt/GS_NAS05/ECDTM_repo/R4329/align/34-K0CAAA80T_M562-M762.deduplicated.bam,Lung,cfDNA,0.1,1,ZNL08S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZNL08S/ZNL08S/ZNL08S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__0001_from_ZNL08S_label_Lung_replicate_1.sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__0001_from_ZNL08S_label_Lung_replicate_1.tumor.bam,0.09718
K0CAAA80_spike_in__01_from_pool_Lung_label_Lung_replicate_0,K0CAAA80,/mnt/GS_NAS05/ECDTM_repo/R4329/align/34-K0CAAA80T_M562-M762.deduplicated.bam,Lung,cfDNA,10.0,0,pool_Lung,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/pool_Lung.sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__01_from_pool_Lung_label_Lung_replicate_0.sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__01_from_pool_Lung_label_Lung_replicate_0.tumor.bam,0.09553
K0CAAA80_spike_in__0005_from_ZNL15S_label_Lung_replicate_1,K0CAAA80,/mnt/GS_NAS05/ECDTM_repo/R4329/align/34-K0CAAA80T_M562-M762.deduplicated.bam,Lung,cfDNA,0.5,1,ZNL15S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZNL15S/ZNL15S/ZNL15S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__0005_from_ZNL15S_label_Lung_replicate_1.sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__0005_from_ZNL15S_label_Lung_replicate_1.tumor.bam,0.09725
K0CAAA80_spike_in__01_from_pool_Lung_label_Lung_replicate_1,K0CAAA80,/mnt/GS_NAS05/ECDTM_repo/R4329/align/34-K0CAAA80T_M562-M762.deduplicated.bam,Lung,cfDNA,10.0,1,pool_Lung,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/pool_Lung.sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__01_from_pool_Lung_label_Lung_replicate_1.sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__01_from_pool_Lung_label_Lung_replicate_1.tumor.bam,0.09788
K0CAAA80_spike_in__0001_from_ZNL08S_label_Lung_replicate_0,K0CAAA80,/mnt/GS_NAS05/ECDTM_repo/R4329/align/34-K0CAAA80T_M562-M762.deduplicated.bam,Lung,cfDNA,0.1,0,ZNL08S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZNL08S/ZNL08S/ZNL08S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__0001_from_ZNL08S_label_Lung_replicate_0.sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__0001_from_ZNL08S_label_Lung_replicate_0.tumor.bam,0.09697
K0CAAA80_spike_in__0005_from_ZNL08S_label_Lung_replicate_2,K0CAAA80,/mnt/GS_NAS05/ECDTM_repo/R4329/align/34-K0CAAA80T_M562-M762.deduplicated.bam,Lung,cfDNA,0.5,2,ZNL08S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZNL08S/ZNL08S/ZNL08S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__0005_from_ZNL08S_label_Lung_replicate_2.sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__0005_from_ZNL08S_label_Lung_replicate_2.tumor.bam,0.09714
K0CAAA80_spike_in__0005_from_ZNL15S_label_Lung_replicate_0,K0CAAA80,/mnt/GS_NAS05/ECDTM_repo/R4329/align/34-K0CAAA80T_M562-M762.deduplicated.bam,Lung,cfDNA,0.5,0,ZNL15S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZNL15S/ZNL15S/ZNL15S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__0005_from_ZNL15S_label_Lung_replicate_0.sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__0005_from_ZNL15S_label_Lung_replicate_0.tumor.bam,0.09709
K0CAAA80_spike_in__0001_from_ZNL15S_label_Lung_replicate_2,K0CAAA80,/mnt/GS_NAS05/ECDTM_repo/R4329/align/34-K0CAAA80T_M562-M762.deduplicated.bam,Lung,cfDNA,0.1,2,ZNL15S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZNL15S/ZNL15S/ZNL15S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__0001_from_ZNL15S_label_Lung_replicate_2.sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__0001_from_ZNL15S_label_Lung_replicate_2.tumor.bam,0.09736
K0CAAA80_spike_in__0001_from_ZNL15S_label_Lung_replicate_1,K0CAAA80,/mnt/GS_NAS05/ECDTM_repo/R4329/align/34-K0CAAA80T_M562-M762.deduplicated.bam,Lung,cfDNA,0.1,1,ZNL15S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZNL15S/ZNL15S/ZNL15S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__0001_from_ZNL15S_label_Lung_replicate_1.sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__0001_from_ZNL15S_label_Lung_replicate_1.tumor.bam,0.09725
K0CAAA80_spike_in__01_from_pool_Lung_label_Lung_replicate_2,K0CAAA80,/mnt/GS_NAS05/ECDTM_repo/R4329/align/34-K0CAAA80T_M562-M762.deduplicated.bam,Lung,cfDNA,10.0,2,pool_Lung,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/pool_Lung.sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__01_from_pool_Lung_label_Lung_replicate_2.sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__01_from_pool_Lung_label_Lung_replicate_2.tumor.bam,0.09713
K0CAAA80_spike_in__0005_from_ZNL08S_label_Lung_replicate_1,K0CAAA80,/mnt/GS_NAS05/ECDTM_repo/R4329/align/34-K0CAAA80T_M562-M762.deduplicated.bam,Lung,cfDNA,0.5,1,ZNL08S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZNL08S/ZNL08S/ZNL08S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__0005_from_ZNL08S_label_Lung_replicate_1.sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__0005_from_ZNL08S_label_Lung_replicate_1.tumor.bam,0.09696
K0CAAA80_spike_in__0001_from_ZNL15S_label_Lung_replicate_0,K0CAAA80,/mnt/GS_NAS05/ECDTM_repo/R4329/align/34-K0CAAA80T_M562-M762.deduplicated.bam,Lung,cfDNA,0.1,0,ZNL15S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZNL15S/ZNL15S/ZNL15S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__0001_from_ZNL15S_label_Lung_replicate_0.sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__0001_from_ZNL15S_label_Lung_replicate_0.tumor.bam,0.09716
K0CAAA80_spike_in__0005_from_ZNL15S_label_Lung_replicate_2,K0CAAA80,/mnt/GS_NAS05/ECDTM_repo/R4329/align/34-K0CAAA80T_M562-M762.deduplicated.bam,Lung,cfDNA,0.5,2,ZNL15S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZNL15S/ZNL15S/ZNL15S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__0005_from_ZNL15S_label_Lung_replicate_2.sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__0005_from_ZNL15S_label_Lung_replicate_2.tumor.bam,0.09703
K0CAAA80_spike_in__0005_from_ZNL08S_label_Lung_replicate_0,K0CAAA80,/mnt/GS_NAS05/ECDTM_repo/R4329/align/34-K0CAAA80T_M562-M762.deduplicated.bam,Lung,cfDNA,0.5,0,ZNL08S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZNL08S/ZNL08S/ZNL08S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__0005_from_ZNL08S_label_Lung_replicate_0.sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__0005_from_ZNL08S_label_Lung_replicate_0.tumor.bam,0.09743
K0CAAA80_spike_in__0001_from_ZNL08S_label_Lung_replicate_2,K0CAAA80,/mnt/GS_NAS05/ECDTM_repo/R4329/align/34-K0CAAA80T_M562-M762.deduplicated.bam,Lung,cfDNA,0.1,2,ZNL08S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZNL08S/ZNL08S/ZNL08S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__0001_from_ZNL08S_label_Lung_replicate_2.sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__0001_from_ZNL08S_label_Lung_replicate_2.tumor.bam,0.097
K0CAAA80_spike_in__01_from_ZNL15S_label_Lung_replicate_2,K0CAAA80,/mnt/GS_NAS05/ECDTM_repo/R4329/align/34-K0CAAA80T_M562-M762.deduplicated.bam,Lung,cfDNA,10.0,2,ZNL15S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZNL15S/ZNL15S/ZNL15S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__01_from_ZNL15S_label_Lung_replicate_2.sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__01_from_ZNL15S_label_Lung_replicate_2.tumor.bam,0.09808
K0CAAA80_spike_in__05_from_ZNL15S_label_Lung_replicate_0,K0CAAA80,/mnt/GS_NAS05/ECDTM_repo/R4329/align/34-K0CAAA80T_M562-M762.deduplicated.bam,Lung,cfDNA,50.0,0,ZNL15S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZNL15S/ZNL15S/ZNL15S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__05_from_ZNL15S_label_Lung_replicate_0.sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__05_from_ZNL15S_label_Lung_replicate_0.tumor.bam,0.09959
K0CAAA80_spike_in__05_from_ZNL08S_label_Lung_replicate_2,K0CAAA80,/mnt/GS_NAS05/ECDTM_repo/R4329/align/34-K0CAAA80T_M562-M762.deduplicated.bam,Lung,cfDNA,50.0,2,ZNL08S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZNL08S/ZNL08S/ZNL08S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__05_from_ZNL08S_label_Lung_replicate_2.sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__05_from_ZNL08S_label_Lung_replicate_2.tumor.bam,0.101
K0CAAA80_spike_in__01_from_ZNL08S_label_Lung_replicate_0,K0CAAA80,/mnt/GS_NAS05/ECDTM_repo/R4329/align/34-K0CAAA80T_M562-M762.deduplicated.bam,Lung,cfDNA,10.0,0,ZNL08S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZNL08S/ZNL08S/ZNL08S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__01_from_ZNL08S_label_Lung_replicate_0.sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__01_from_ZNL08S_label_Lung_replicate_0.tumor.bam,0.09783
K0CAAA80_spike_in__005_from_pool_Lung_label_Lung_replicate_2,K0CAAA80,/mnt/GS_NAS05/ECDTM_repo/R4329/align/34-K0CAAA80T_M562-M762.deduplicated.bam,Lung,cfDNA,5.0,2,pool_Lung,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/pool_Lung.sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__005_from_pool_Lung_label_Lung_replicate_2.sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__005_from_pool_Lung_label_Lung_replicate_2.tumor.bam,0.09726
K0CAAA80_spike_in__05_from_ZNL15S_label_Lung_replicate_1,K0CAAA80,/mnt/GS_NAS05/ECDTM_repo/R4329/align/34-K0CAAA80T_M562-M762.deduplicated.bam,Lung,cfDNA,50.0,1,ZNL15S,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/tissue_highdepth_only_450_TMD_region/ZNL15S/ZNL15S/ZNL15S.changed_chr_format_only450TMDregion_sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__05_from_ZNL15S_label_Lung_replicate_1.sorted.bam,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0CAAA80_spike_in__05_from_ZNL15S_label_Lung_replicate_1.tumor.bam,0.0998
