SampleID,Raw_SampleID,Raw_bam,Spike_in_label,Sample_type,Spike_in_ratio,Replicate,Spike_in_name,Spike_in_resource,Bam_file,Bam_file_tumor,ichorCNA
KAAA64_spike_in__0001_from_ZMH057S_label_Liver_replicate_2,KAAA64,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAA64.deduplicated.bam,Liver,cfDNA,0.1,2,ZMH057S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/3-ZMH057SME131W_M503-M703.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__0001_from_ZMH057S_label_Liver_replicate_2.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__0001_from_ZMH057S_label_Liver_replicate_2.tumor.bam,0.02741
KAAA64_spike_in__0001_from_ZMH057S_label_Liver_replicate_1,KAAA64,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAA64.deduplicated.bam,Liver,cfDNA,0.1,1,ZMH057S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/3-ZMH057SME131W_M503-M703.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__0001_from_ZMH057S_label_Liver_replicate_1.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__0001_from_ZMH057S_label_Liver_replicate_1.tumor.bam,0.0292
KAAA64_spike_in__001_from_ZMH057S_label_Liver_replicate_2,KAAA64,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAA64.deduplicated.bam,Liver,cfDNA,1.0,2,ZMH057S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/3-ZMH057SME131W_M503-M703.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__001_from_ZMH057S_label_Liver_replicate_2.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__001_from_ZMH057S_label_Liver_replicate_2.tumor.bam,0.02777
KAAA64_spike_in__0005_from_pool_Liver_label_Liver_replicate_0,KAAA64,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAA64.deduplicated.bam,Liver,cfDNA,0.5,0,pool_Liver,/mnt/archiving/DATA_HIEUNHO/tumor_atlas_official/pool_Liver_tissue.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__0005_from_pool_Liver_label_Liver_replicate_0.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__0005_from_pool_Liver_label_Liver_replicate_0.tumor.bam,0.02929
KAAA64_spike_in__001_from_pool_Liver_label_Liver_replicate_2,KAAA64,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAA64.deduplicated.bam,Liver,cfDNA,1.0,2,pool_Liver,/mnt/archiving/DATA_HIEUNHO/tumor_atlas_official/pool_Liver_tissue.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__001_from_pool_Liver_label_Liver_replicate_2.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__001_from_pool_Liver_label_Liver_replicate_2.tumor.bam,0.02878
KAAA64_spike_in__005_from_pool_Liver_label_Liver_replicate_2,KAAA64,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAA64.deduplicated.bam,Liver,cfDNA,5.0,2,pool_Liver,/mnt/archiving/DATA_HIEUNHO/tumor_atlas_official/pool_Liver_tissue.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__005_from_pool_Liver_label_Liver_replicate_2.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__005_from_pool_Liver_label_Liver_replicate_2.tumor.bam,0.03151
KAAA64_spike_in__05_from_pool_Liver_label_Liver_replicate_0,KAAA64,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAA64.deduplicated.bam,Liver,cfDNA,50.0,0,pool_Liver,/mnt/archiving/DATA_HIEUNHO/tumor_atlas_official/pool_Liver_tissue.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__05_from_pool_Liver_label_Liver_replicate_0.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__05_from_pool_Liver_label_Liver_replicate_0.tumor.bam,0.1371
KAAA64_spike_in__05_from_pool_Liver_label_Liver_replicate_2,KAAA64,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAA64.deduplicated.bam,Liver,cfDNA,50.0,2,pool_Liver,/mnt/archiving/DATA_HIEUNHO/tumor_atlas_official/pool_Liver_tissue.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__05_from_pool_Liver_label_Liver_replicate_2.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__05_from_pool_Liver_label_Liver_replicate_2.tumor.bam,0.1368
KAAA64_spike_in__05_from_pool_Liver_label_Liver_replicate_1,KAAA64,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAA64.deduplicated.bam,Liver,cfDNA,50.0,1,pool_Liver,/mnt/archiving/DATA_HIEUNHO/tumor_atlas_official/pool_Liver_tissue.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__05_from_pool_Liver_label_Liver_replicate_1.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__05_from_pool_Liver_label_Liver_replicate_1.tumor.bam,0.1377
KAAA64_spike_in__08_from_pool_Liver_label_Liver_replicate_0,KAAA64,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAA64.deduplicated.bam,Liver,cfDNA,80.0,0,pool_Liver,/mnt/archiving/DATA_HIEUNHO/tumor_atlas_official/pool_Liver_tissue.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__08_from_pool_Liver_label_Liver_replicate_0.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__08_from_pool_Liver_label_Liver_replicate_0.tumor.bam,0.2054
KAAA64_spike_in__08_from_pool_Liver_label_Liver_replicate_1,KAAA64,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAA64.deduplicated.bam,Liver,cfDNA,80.0,1,pool_Liver,/mnt/archiving/DATA_HIEUNHO/tumor_atlas_official/pool_Liver_tissue.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__08_from_pool_Liver_label_Liver_replicate_1.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__08_from_pool_Liver_label_Liver_replicate_1.tumor.bam,0.2053
KAAA64_spike_in__08_from_pool_Liver_label_Liver_replicate_2,KAAA64,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAA64.deduplicated.bam,Liver,cfDNA,80.0,2,pool_Liver,/mnt/archiving/DATA_HIEUNHO/tumor_atlas_official/pool_Liver_tissue.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__08_from_pool_Liver_label_Liver_replicate_2.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__08_from_pool_Liver_label_Liver_replicate_2.tumor.bam,0.1998
KAAA64_spike_in__0005_from_ZMH049S_label_Liver_replicate_0,KAAA64,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAA64.deduplicated.bam,Liver,cfDNA,0.5,0,ZMH049S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/15-ZMH049SME131W_M563-M763.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__0005_from_ZMH049S_label_Liver_replicate_0.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__0005_from_ZMH049S_label_Liver_replicate_0.tumor.bam,0.02831
KAAA64_spike_in__0005_from_ZNL13S_label_Lung_replicate_1,KAAA64,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAA64.deduplicated.bam,Lung,cfDNA,0.5,1,ZNL13S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZNL13S.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__0005_from_ZNL13S_label_Lung_replicate_1.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__0005_from_ZNL13S_label_Lung_replicate_1.tumor.bam,0.02693
KAAA64_spike_in__0005_from_ZNL17S_label_Lung_replicate_2,KAAA64,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAA64.deduplicated.bam,Lung,cfDNA,0.5,2,ZNL17S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/2-ZNL17SME131W_M502-M702.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__0005_from_ZNL17S_label_Lung_replicate_2.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__0005_from_ZNL17S_label_Lung_replicate_2.tumor.bam,0.02889
KAAA64_spike_in__005_from_ZNL17S_label_Lung_replicate_2,KAAA64,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAA64.deduplicated.bam,Lung,cfDNA,5.0,2,ZNL17S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/2-ZNL17SME131W_M502-M702.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__005_from_ZNL17S_label_Lung_replicate_2.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__005_from_ZNL17S_label_Lung_replicate_2.tumor.bam,0.02651
KAAA64_spike_in__01_from_ZNL17S_label_Lung_replicate_2,KAAA64,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAA64.deduplicated.bam,Lung,cfDNA,10.0,2,ZNL17S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/2-ZNL17SME131W_M502-M702.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__01_from_ZNL17S_label_Lung_replicate_2.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__01_from_ZNL17S_label_Lung_replicate_2.tumor.bam,0.02949
KAAA64_spike_in__0001_from_ZNL11S_label_Lung_replicate_0,KAAA64,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAA64.deduplicated.bam,Lung,cfDNA,0.1,0,ZNL11S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZNL11S.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__0001_from_ZNL11S_label_Lung_replicate_0.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__0001_from_ZNL11S_label_Lung_replicate_0.tumor.bam,0.0291
KAAA64_spike_in__005_from_ZNL11S_label_Lung_replicate_0,KAAA64,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAA64.deduplicated.bam,Lung,cfDNA,5.0,0,ZNL11S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZNL11S.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__005_from_ZNL11S_label_Lung_replicate_0.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__005_from_ZNL11S_label_Lung_replicate_0.tumor.bam,0.03608
KAAA64_spike_in__005_from_ZNL10S_label_Lung_replicate_0,KAAA64,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAA64.deduplicated.bam,Lung,cfDNA,5.0,0,ZNL10S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/14-ZNL10SME131W_M562-M762.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__005_from_ZNL10S_label_Lung_replicate_0.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__005_from_ZNL10S_label_Lung_replicate_0.tumor.bam,0.06077
KAAA64_spike_in__005_from_ZNL10S_label_Lung_replicate_2,KAAA64,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAA64.deduplicated.bam,Lung,cfDNA,5.0,2,ZNL10S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/14-ZNL10SME131W_M562-M762.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__005_from_ZNL10S_label_Lung_replicate_2.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__005_from_ZNL10S_label_Lung_replicate_2.tumor.bam,0.06022
KAAA64_spike_in__01_from_ZNL10S_label_Lung_replicate_1,KAAA64,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAA64.deduplicated.bam,Lung,cfDNA,10.0,1,ZNL10S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/14-ZNL10SME131W_M562-M762.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__01_from_ZNL10S_label_Lung_replicate_1.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__01_from_ZNL10S_label_Lung_replicate_1.tumor.bam,0.04705
KAAA64_spike_in__0001_from_pool_Lung_label_Lung_replicate_1,KAAA64,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAA64.deduplicated.bam,Lung,cfDNA,0.1,1,pool_Lung,/mnt/archiving/DATA_HIEUNHO/tumor_atlas_official/pool_Lung_tissue.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__0001_from_pool_Lung_label_Lung_replicate_1.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__0001_from_pool_Lung_label_Lung_replicate_1.tumor.bam,0.02906
KAAA64_spike_in__01_from_pool_Lung_label_Lung_replicate_0,KAAA64,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAA64.deduplicated.bam,Lung,cfDNA,10.0,0,pool_Lung,/mnt/archiving/DATA_HIEUNHO/tumor_atlas_official/pool_Lung_tissue.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__01_from_pool_Lung_label_Lung_replicate_0.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__01_from_pool_Lung_label_Lung_replicate_0.tumor.bam,0.03597
KAAA64_spike_in__05_from_pool_Lung_label_Lung_replicate_0,KAAA64,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAA64.deduplicated.bam,Lung,cfDNA,50.0,0,pool_Lung,/mnt/archiving/DATA_HIEUNHO/tumor_atlas_official/pool_Lung_tissue.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__05_from_pool_Lung_label_Lung_replicate_0.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__05_from_pool_Lung_label_Lung_replicate_0.tumor.bam,0.1182
KAAA64_spike_in__05_from_pool_Lung_label_Lung_replicate_2,KAAA64,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAA64.deduplicated.bam,Lung,cfDNA,50.0,2,pool_Lung,/mnt/archiving/DATA_HIEUNHO/tumor_atlas_official/pool_Lung_tissue.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__05_from_pool_Lung_label_Lung_replicate_2.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__05_from_pool_Lung_label_Lung_replicate_2.tumor.bam,0.117
KAAA64_spike_in__05_from_pool_Lung_label_Lung_replicate_1,KAAA64,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAA64.deduplicated.bam,Lung,cfDNA,50.0,1,pool_Lung,/mnt/archiving/DATA_HIEUNHO/tumor_atlas_official/pool_Lung_tissue.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__05_from_pool_Lung_label_Lung_replicate_1.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__05_from_pool_Lung_label_Lung_replicate_1.tumor.bam,0.1144
KAAA64_spike_in__08_from_pool_Lung_label_Lung_replicate_0,KAAA64,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAA64.deduplicated.bam,Lung,cfDNA,80.0,0,pool_Lung,/mnt/archiving/DATA_HIEUNHO/tumor_atlas_official/pool_Lung_tissue.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__08_from_pool_Lung_label_Lung_replicate_0.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__08_from_pool_Lung_label_Lung_replicate_0.tumor.bam,0.1706
KAAA64_spike_in__08_from_pool_Lung_label_Lung_replicate_1,KAAA64,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAA64.deduplicated.bam,Lung,cfDNA,80.0,1,pool_Lung,/mnt/archiving/DATA_HIEUNHO/tumor_atlas_official/pool_Lung_tissue.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__08_from_pool_Lung_label_Lung_replicate_1.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__08_from_pool_Lung_label_Lung_replicate_1.tumor.bam,0.1571
KAAA64_spike_in__08_from_pool_Lung_label_Lung_replicate_2,KAAA64,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KAAA64.deduplicated.bam,Lung,cfDNA,80.0,2,pool_Lung,/mnt/archiving/DATA_HIEUNHO/tumor_atlas_official/pool_Lung_tissue.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__08_from_pool_Lung_label_Lung_replicate_2.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__08_from_pool_Lung_label_Lung_replicate_2.tumor.bam,0.1609
KZAB23_spike_in__01_from_ZMH059S_label_Liver_replicate_1,KZAB23,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/KZAB23.deduplicated.bam,Liver,cfDNA,10.0,1,ZMH059S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/16-ZMH059SME131W_M564-M764.deduplicated.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KZAB23_spike_in__01_from_ZMH059S_label_Liver_replicate_1.sorted.bam,/mnt/NAS_PROJECT/vol_ECDteam/hieunho/output/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KZAB23_spike_in__01_from_ZMH059S_label_Liver_replicate_1.tumor.bam,0.04158
